SiteID,1342021,Site Timezone,-6,Data Timezone,0,Longitude,-95.1383056641,Latitude,35.0348892212
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s)
2011,4,6,3,20,15.15
2011,4,6,3,25,15.16
2011,4,6,3,30,15.200000000000001
2011,4,6,3,35,15.200000000000001
2011,4,6,3,40,15.17
2011,4,6,3,45,15.21
2011,4,6,3,50,15.23
2011,4,6,3,55,15.26
2011,4,6,4,0,15.27
2011,4,6,4,5,15.33
2011,4,6,4,10,15.42
2011,4,6,4,15,15.51
2011,4,6,4,20,15.57
2011,4,6,4,25,15.68
2011,4,6,4,30,15.700000000000001
2011,4,6,4,35,15.66
2011,4,6,4,40,15.6
2011,4,6,4,45,15.63
2011,4,6,4,50,15.700000000000001
2011,4,6,4,55,15.72
2011,4,6,5,0,15.72
2011,4,6,5,5,15.76
2011,4,6,5,10,15.88
2011,4,6,5,15,16.02
2011,4,6,5,20,16.12
2011,4,6,5,25,16.17
2011,4,6,5,30,16.18
2011,4,6,5,35,16.17
2011,4,6,5,40,16.21
2011,4,6,5,45,16.21
2011,4,6,5,50,16.17
2011,4,6,5,55,16.19
2011,4,6,6,0,16.29
2011,4,6,6,5,16.37
2011,4,6,6,10,16.36
2011,4,6,6,15,16.330000000000002
2011,4,6,6,20,16.32
2011,4,6,6,25,16.34
2011,4,6,6,30,16.4
2011,4,6,6,35,16.44
2011,4,6,6,40,16.44
2011,4,6,6,45,16.43
2011,4,6,6,50,16.48
2011,4,6,6,55,16.55
2011,4,6,7,0,16.65
2011,4,6,7,5,16.75
2011,4,6,7,10,16.86
2011,4,6,7,15,16.96
2011,4,6,7,20,17.01
2011,4,6,7,25,17.03
2011,4,6,7,30,17.080000000000002
2011,4,6,7,35,17.150000000000002
2011,4,6,7,40,17.27
2011,4,6,7,45,17.37
2011,4,6,7,50,17.42
2011,4,6,7,55,17.51
2011,4,6,8,0,17.7
2011,4,6,8,5,17.900000000000002
2011,4,6,8,10,18.06
2011,4,6,8,15,18.1
2011,4,6,8,20,18.1
2011,4,6,8,25,18.12
2011,4,6,8,30,18.18
2011,4,6,8,35,18.22
2011,4,6,8,40,18.23
2011,4,6,8,45,18.2
2011,4,6,8,50,18.13
2011,4,6,8,55,18.14
2011,4,6,9,0,18.19
2011,4,6,9,5,18.150000000000002
2011,4,6,9,10,18.06
2011,4,6,9,15,18.18
2011,4,6,9,20,18.39
2011,4,6,9,25,18.7
2011,4,6,9,30,18.93
2011,4,6,9,35,19.09
2011,4,6,9,40,19.19
2011,4,6,9,45,19.21
2011,4,6,9,50,19.05
2011,4,6,9,55,18.92
2011,4,6,10,0,18.79
2011,4,6,10,5,18.69
2011,4,6,10,10,18.79
2011,4,6,10,15,19.07
2011,4,6,10,20,19.44
2011,4,6,10,25,19.71
2011,4,6,10,30,19.740000000000002
2011,4,6,10,35,19.78
2011,4,6,10,40,19.81
2011,4,6,10,45,19.79
2011,4,6,10,50,19.740000000000002
2011,4,6,10,55,19.72
2011,4,6,11,0,19.76
2011,4,6,11,5,19.72
2011,4,6,11,10,19.740000000000002
2011,4,6,11,15,19.72
2011,4,6,11,20,19.56
2011,4,6,11,25,19.28
2011,4,6,11,30,19.06
2011,4,6,11,35,19.21
2011,4,6,11,40,19.55
2011,4,6,11,45,19.96
2011,4,6,11,50,20.39
2011,4,6,11,55,20.6
2011,4,6,12,0,20.77
2011,4,6,12,5,20.88
2011,4,6,12,10,21.34
2011,4,6,12,15,21.81
2011,4,6,12,20,22.07
2011,4,6,12,25,22.080000000000002
2011,4,6,12,30,21.96
2011,4,6,12,35,22.2
2011,4,6,12,40,22.68
2011,4,6,12,45,23.02
2011,4,6,12,50,22.93
2011,4,6,12,55,22.61
2011,4,6,13,0,22.39
2011,4,6,13,5,22.59
2011,4,6,13,10,22.86
2011,4,6,13,15,23.14
2011,4,6,13,20,23.29
2011,4,6,13,25,22.650000000000002
2011,4,6,13,30,22.22
2011,4,6,13,35,22.42
2011,4,6,13,40,22.14
2011,4,6,13,45,22.32
2011,4,6,13,50,22.580000000000002
2011,4,6,13,55,22.42
2011,4,6,14,0,22.03
2011,4,6,14,5,21.32
2011,4,6,14,10,20.73
2011,4,6,14,15,20.19
2011,4,6,14,20,19.86
2011,4,6,14,25,19.32
2011,4,6,14,30,19.23
2011,4,6,14,35,19.03
2011,4,6,14,40,18.81
2011,4,6,14,45,18.71
2011,4,6,14,50,18.71
2011,4,6,14,55,18.62
2011,4,6,15,0,18.55
2011,4,6,15,5,18.71
2011,4,6,15,10,18.79
2011,4,6,15,15,18.900000000000002
2011,4,6,15,20,19.080000000000002
2011,4,6,15,25,19.2
2011,4,6,15,30,19.27
2011,4,6,15,35,19.330000000000002
2011,4,6,15,40,19.34
2011,4,6,15,45,19.28
2011,4,6,15,50,19.32
2011,4,6,15,55,19.330000000000002
2011,4,6,16,0,19.25
2011,4,6,16,5,19.17
2011,4,6,16,10,19.14
2011,4,6,16,15,19.14
2011,4,6,16,20,19.11
2011,4,6,16,25,19.080000000000002
2011,4,6,16,30,19.03
2011,4,6,16,35,18.990000000000002
2011,4,6,16,40,18.89
2011,4,6,16,45,18.76
2011,4,6,16,50,18.63
2011,4,6,16,55,18.5
2011,4,6,17,0,18.35
2011,4,6,17,5,18.16
2011,4,6,17,10,17.91
2011,4,6,17,15,17.580000000000002
2011,4,6,17,20,17.21
2011,4,6,17,25,16.76
2011,4,6,17,30,16.3
2011,4,6,17,35,15.91
2011,4,6,17,40,15.52
2011,4,6,17,45,15.23
2011,4,6,17,50,15.02
2011,4,6,17,55,14.91
2011,4,6,18,0,14.9
2011,4,6,18,5,14.92
2011,4,6,18,10,15.02
2011,4,6,18,15,15.19
2011,4,6,18,20,15.27
2011,4,6,18,25,15.26
2011,4,6,18,30,15.25
2011,4,6,18,35,15.25
2011,4,6,18,40,15.19
2011,4,6,18,45,15.01
2011,4,6,18,50,14.8
2011,4,6,18,55,14.64
2011,4,6,19,0,14.48
2011,4,6,19,5,14.36
2011,4,6,19,10,14.26
2011,4,6,19,15,14.16
2011,4,6,19,20,14.09
2011,4,6,19,25,14.08
2011,4,6,19,30,14.030000000000001
2011,4,6,19,35,13.97
2011,4,6,19,40,13.91
2011,4,6,19,45,13.85
2011,4,6,19,50,13.82
2011,4,6,19,55,13.85
2011,4,6,20,0,13.86
2011,4,6,20,5,13.86
2011,4,6,20,10,13.870000000000001
2011,4,6,20,15,13.870000000000001
2011,4,6,20,20,13.870000000000001
2011,4,6,20,25,13.89
2011,4,6,20,30,13.91
2011,4,6,20,35,13.9
2011,4,6,20,40,13.86
2011,4,6,20,45,13.82
2011,4,6,20,50,13.8
2011,4,6,20,55,13.76
2011,4,6,21,0,13.68
2011,4,6,21,5,13.52
2011,4,6,21,10,13.38
2011,4,6,21,15,13.25
2011,4,6,21,20,13.09
2011,4,6,21,25,12.97
2011,4,6,21,30,12.92
2011,4,6,21,35,12.91
2011,4,6,21,40,12.9
2011,4,6,21,45,12.86
2011,4,6,21,50,12.780000000000001
2011,4,6,21,55,12.68
2011,4,6,22,0,12.55
2011,4,6,22,5,12.39
2011,4,6,22,10,12.25
2011,4,6,22,15,12.17
2011,4,6,22,20,12.05
2011,4,6,22,25,11.94
2011,4,6,22,30,11.89
2011,4,6,22,35,11.870000000000001
2011,4,6,22,40,11.9
2011,4,6,22,45,12.01
2011,4,6,22,50,11.98
2011,4,6,22,55,11.84
2011,4,6,23,0,11.68
2011,4,6,23,5,11.24
2011,4,6,23,10,10.94
2011,4,6,23,15,10.72
2011,4,6,23,20,10.38
2011,4,6,23,25,10.17
2011,4,6,23,30,10.02
2011,4,6,23,35,9.950000000000001
2011,4,6,23,40,9.81
2011,4,6,23,45,9.700000000000001
2011,4,6,23,50,9.85
2011,4,6,23,55,9.950000000000001
2011,4,7,0,0,10.01
2011,4,7,0,5,10.25
2011,4,7,0,10,10.46
2011,4,7,0,15,10.63
2011,4,7,0,20,10.83
2011,4,7,0,25,10.950000000000001
2011,4,7,0,30,11.09
2011,4,7,0,35,11.34
2011,4,7,0,40,11.620000000000001
2011,4,7,0,45,11.78
2011,4,7,0,50,11.64
2011,4,7,0,55,11.200000000000001
2011,4,7,1,0,10.69
2011,4,7,1,5,10.47
2011,4,7,1,10,10.66
2011,4,7,1,15,11.120000000000001
2011,4,7,1,20,11.64
2011,4,7,1,25,12.01
2011,4,7,1,30,12.120000000000001
2011,4,7,1,35,11.99
2011,4,7,1,40,11.92
2011,4,7,1,45,12.13
2011,4,7,1,50,12.450000000000001
2011,4,7,1,55,12.68
2011,4,7,2,0,12.84
2011,4,7,2,5,12.950000000000001
2011,4,7,2,10,13.01
2011,4,7,2,15,13.01
2011,4,7,2,20,12.97
2011,4,7,2,25,12.96
2011,4,7,2,30,12.96
2011,4,7,2,35,12.96
2011,4,7,2,40,13.01
2011,4,7,2,45,13.06
2011,4,7,2,50,13
2011,4,7,2,55,12.85
2011,4,7,3,0,12.700000000000001
2011,4,7,3,5,12.61
2011,4,7,3,10,12.59
2011,4,7,3,15,12.530000000000001
2011,4,7,3,20,12.450000000000001
2011,4,7,3,25,12.43
2011,4,7,3,30,12.49
2011,4,7,3,35,12.620000000000001
2011,4,7,3,40,12.81
2011,4,7,3,45,13.01
2011,4,7,3,50,13.17
2011,4,7,3,55,13.290000000000001
2011,4,7,4,0,13.280000000000001
2011,4,7,4,5,13.07
2011,4,7,4,10,12.780000000000001
2011,4,7,4,15,12.52
2011,4,7,4,20,12.4
2011,4,7,4,25,12.39
2011,4,7,4,30,12.4
2011,4,7,4,35,12.25
2011,4,7,4,40,11.96
2011,4,7,4,45,11.64
2011,4,7,4,50,11.34
2011,4,7,4,55,11.09
2011,4,7,5,0,10.91
2011,4,7,5,5,10.84
2011,4,7,5,10,10.84
2011,4,7,5,15,10.82
2011,4,7,5,20,10.81
2011,4,7,5,25,10.82
2011,4,7,5,30,10.870000000000001
2011,4,7,5,35,10.94
2011,4,7,5,40,10.93
2011,4,7,5,45,10.78
2011,4,7,5,50,10.52
2011,4,7,5,55,10.26
2011,4,7,6,0,10.07
2011,4,7,6,5,9.99
2011,4,7,6,10,9.99
2011,4,7,6,15,9.93
2011,4,7,6,20,9.790000000000001
2011,4,7,6,25,9.58
2011,4,7,6,30,9.39
2011,4,7,6,35,9.290000000000001
2011,4,7,6,40,9.26
2011,4,7,6,45,9.22
2011,4,7,6,50,9.19
2011,4,7,6,55,9.17
2011,4,7,7,0,9.18
2011,4,7,7,5,9.18
2011,4,7,7,10,9.1
2011,4,7,7,15,8.950000000000001
2011,4,7,7,20,8.83
2011,4,7,7,25,8.83
2011,4,7,7,30,8.94
2011,4,7,7,35,9.15
2011,4,7,7,40,9.36
2011,4,7,7,45,9.47
2011,4,7,7,50,9.49
2011,4,7,7,55,9.47
2011,4,7,8,0,9.38
2011,4,7,8,5,9.200000000000001
2011,4,7,8,10,9.08
2011,4,7,8,15,8.96
2011,4,7,8,20,8.84
2011,4,7,8,25,8.73
2011,4,7,8,30,8.6
2011,4,7,8,35,8.42
2011,4,7,8,40,8.32
2011,4,7,8,45,8.26
2011,4,7,8,50,8.28
2011,4,7,8,55,8.36
2011,4,7,9,0,8.36
2011,4,7,9,5,8.3
2011,4,7,9,10,8.18
2011,4,7,9,15,8.02
2011,4,7,9,20,7.8100000000000005
2011,4,7,9,25,7.44
2011,4,7,9,30,7.08
2011,4,7,9,35,6.9
2011,4,7,9,40,6.8500000000000005
2011,4,7,9,45,6.75
2011,4,7,9,50,6.63
2011,4,7,9,55,6.5200000000000005
2011,4,7,10,0,6.43
2011,4,7,10,5,6.36
2011,4,7,10,10,6.390000000000001
2011,4,7,10,15,6.51
2011,4,7,10,20,6.61
2011,4,7,10,25,6.71
2011,4,7,10,30,6.82
2011,4,7,10,35,6.91
2011,4,7,10,40,7.140000000000001
2011,4,7,10,45,7.45
2011,4,7,10,50,7.53
2011,4,7,10,55,7.640000000000001
2011,4,7,11,0,7.76
2011,4,7,11,5,7.98
2011,4,7,11,10,8
2011,4,7,11,15,7.8500000000000005
2011,4,7,11,20,7.930000000000001
2011,4,7,11,25,8.13
2011,4,7,11,30,8.32
2011,4,7,11,35,8.33
2011,4,7,11,40,8.27
2011,4,7,11,45,8.18
2011,4,7,11,50,7.94
2011,4,7,11,55,7.76
2011,4,7,12,0,7.68
2011,4,7,12,5,7.61
2011,4,7,12,10,7.55
2011,4,7,12,15,7.59
2011,4,7,12,20,7.640000000000001
2011,4,7,12,25,7.640000000000001
2011,4,7,12,30,7.640000000000001
2011,4,7,12,35,7.65
2011,4,7,12,40,7.68
2011,4,7,12,45,7.74
2011,4,7,12,50,7.87
2011,4,7,12,55,8
2011,4,7,13,0,8.13
2011,4,7,13,5,8.58
2011,4,7,13,10,8.91
2011,4,7,13,15,9.18
2011,4,7,13,20,9.39
2011,4,7,13,25,9.41
2011,4,7,13,30,9.61
2011,4,7,13,35,9.84
2011,4,7,13,40,10.1
2011,4,7,13,45,10.25
2011,4,7,13,50,10.11
2011,4,7,13,55,10.09
2011,4,7,14,0,10.41
2011,4,7,14,5,10.65
2011,4,7,14,10,10.71
2011,4,7,14,15,10.75
2011,4,7,14,20,10.83
2011,4,7,14,25,10.83
2011,4,7,14,30,10.88
2011,4,7,14,35,10.93
2011,4,7,14,40,10.91
2011,4,7,14,45,10.98
2011,4,7,14,50,10.97
2011,4,7,14,55,11.19
2011,4,7,15,0,11.200000000000001
2011,4,7,15,5,11.19
2011,4,7,15,10,10.98
2011,4,7,15,15,10.91
2011,4,7,15,20,11.09
2011,4,7,15,25,11.08
2011,4,7,15,30,11.19
2011,4,7,15,35,11.14
2011,4,7,15,40,10.950000000000001
2011,4,7,15,45,10.74
2011,4,7,15,50,10.450000000000001
2011,4,7,15,55,10.5
2011,4,7,16,0,10.620000000000001
2011,4,7,16,5,10.71
2011,4,7,16,10,10.65
2011,4,7,16,15,10.71
2011,4,7,16,20,10.540000000000001
2011,4,7,16,25,10.370000000000001
2011,4,7,16,30,10.59
2011,4,7,16,35,10.450000000000001
2011,4,7,16,40,10.35
2011,4,7,16,45,9.65
2011,4,7,16,50,9.63
2011,4,7,16,55,10.61
2011,4,7,17,0,10.3
2011,4,7,17,5,10.25
2011,4,7,17,10,10.74
2011,4,7,17,15,10.61
2011,4,7,17,20,10.02
2011,4,7,17,25,9.77
2011,4,7,17,30,8.68
2011,4,7,17,35,8.03
2011,4,7,17,40,7.8100000000000005
2011,4,7,17,45,7.28
2011,4,7,17,50,8.06
2011,4,7,17,55,8.290000000000001
2011,4,7,18,0,9.24
2011,4,7,18,5,9.81
2011,4,7,18,10,10.84
2011,4,7,18,15,11.69
2011,4,7,18,20,11.38
2011,4,7,18,25,10.68
2011,4,7,18,30,9.33
2011,4,7,18,35,8.61
2011,4,7,18,40,8.57
2011,4,7,18,45,8.9
2011,4,7,18,50,9.99
2011,4,7,18,55,9.55
2011,4,7,19,0,9.88
2011,4,7,19,5,10.97
2011,4,7,19,10,10.67
2011,4,7,19,15,9.66
2011,4,7,19,20,8.66
2011,4,7,19,25,8.38
2011,4,7,19,30,8.18
2011,4,7,19,35,7.82
2011,4,7,19,40,7.95
2011,4,7,19,45,8.44
2011,4,7,19,50,9.34
2011,4,7,19,55,10.27
2011,4,7,20,0,10.31
2011,4,7,20,5,9.72
2011,4,7,20,10,9.31
2011,4,7,20,15,9.25
2011,4,7,20,20,9.26
2011,4,7,20,25,9.22
2011,4,7,20,30,9.3
2011,4,7,20,35,9.5
2011,4,7,20,40,9.76
2011,4,7,20,45,10
2011,4,7,20,50,10.14
2011,4,7,20,55,10.3
2011,4,7,21,0,10.5
2011,4,7,21,5,10.76
2011,4,7,21,10,10.950000000000001
2011,4,7,21,15,10.97
2011,4,7,21,20,10.870000000000001
2011,4,7,21,25,10.78
2011,4,7,21,30,10.67
2011,4,7,21,35,10.64
2011,4,7,21,40,10.73
2011,4,7,21,45,10.790000000000001
2011,4,7,21,50,10.75
2011,4,7,21,55,10.71
2011,4,7,22,0,10.78
2011,4,7,22,5,10.9
2011,4,7,22,10,11.03
2011,4,7,22,15,11.15
2011,4,7,22,20,11.290000000000001
2011,4,7,22,25,11.39
2011,4,7,22,30,11.53
2011,4,7,22,35,11.74
2011,4,7,22,40,11.73
2011,4,7,22,45,11.5
2011,4,7,22,50,11.27
2011,4,7,22,55,11.08
2011,4,7,23,0,10.92
2011,4,7,23,5,10.8
2011,4,7,23,10,10.82
2011,4,7,23,15,10.9
2011,4,7,23,20,10.91
2011,4,7,23,25,10.97
2011,4,7,23,30,10.96
2011,4,7,23,35,10.76
2011,4,7,23,40,10.85
2011,4,7,23,45,11
2011,4,7,23,50,10.91
2011,4,7,23,55,10.870000000000001
2011,4,8,0,0,10.91
2011,4,8,0,5,10.98
2011,4,8,0,10,10.96
2011,4,8,0,15,10.77
2011,4,8,0,20,10.68
2011,4,8,0,25,10.67
2011,4,8,0,30,10.73
2011,4,8,0,35,10.83
2011,4,8,0,40,10.92
2011,4,8,0,45,11.08
2011,4,8,0,50,11.27
2011,4,8,0,55,11.43
2011,4,8,1,0,11.57
2011,4,8,1,5,11.71
2011,4,8,1,10,11.8
2011,4,8,1,15,11.91
2011,4,8,1,20,12.07
2011,4,8,1,25,12.21
2011,4,8,1,30,12.36
2011,4,8,1,35,12.52
2011,4,8,1,40,12.59
2011,4,8,1,45,12.57
2011,4,8,1,50,12.5
2011,4,8,1,55,12.33
2011,4,8,2,0,12.17
2011,4,8,2,5,12.040000000000001
2011,4,8,2,10,11.92
2011,4,8,2,15,11.9
2011,4,8,2,20,11.96
2011,4,8,2,25,12.08
2011,4,8,2,30,12.120000000000001
2011,4,8,2,35,12.14
2011,4,8,2,40,12.200000000000001
2011,4,8,2,45,12.26
2011,4,8,2,50,12.27
2011,4,8,2,55,12.16
2011,4,8,3,0,11.98
2011,4,8,3,5,11.85
2011,4,8,3,10,11.67
2011,4,8,3,15,11.48
2011,4,8,3,20,11.35
2011,4,8,3,25,11.24
2011,4,8,3,30,11.13
2011,4,8,3,35,11.17
2011,4,8,3,40,11.41
2011,4,8,3,45,11.67
2011,4,8,3,50,11.91
2011,4,8,3,55,12.13
2011,4,8,4,0,12.31
2011,4,8,4,5,12.4
2011,4,8,4,10,12.38
2011,4,8,4,15,12.41
2011,4,8,4,20,12.44
2011,4,8,4,25,12.38
2011,4,8,4,30,12.38
2011,4,8,4,35,12.46
2011,4,8,4,40,12.56
2011,4,8,4,45,12.73
2011,4,8,4,50,13.040000000000001
2011,4,8,4,55,13.370000000000001
2011,4,8,5,0,13.530000000000001
2011,4,8,5,5,13.64
2011,4,8,5,10,13.77
2011,4,8,5,15,13.88
2011,4,8,5,20,13.96
2011,4,8,5,25,13.99
2011,4,8,5,30,13.950000000000001
2011,4,8,5,35,13.98
2011,4,8,5,40,14.120000000000001
2011,4,8,5,45,14.290000000000001
2011,4,8,5,50,14.38
2011,4,8,5,55,14.34
2011,4,8,6,0,14.15
2011,4,8,6,5,13.97
2011,4,8,6,10,13.82
2011,4,8,6,15,13.76
2011,4,8,6,20,13.81
2011,4,8,6,25,13.91
2011,4,8,6,30,14.06
2011,4,8,6,35,14.22
2011,4,8,6,40,14.31
2011,4,8,6,45,14.34
2011,4,8,6,50,14.280000000000001
2011,4,8,6,55,14.22
2011,4,8,7,0,14.22
2011,4,8,7,5,14.27
2011,4,8,7,10,14.43
2011,4,8,7,15,14.73
2011,4,8,7,20,15.01
2011,4,8,7,25,15.18
2011,4,8,7,30,15.26
2011,4,8,7,35,15.19
2011,4,8,7,40,14.97
2011,4,8,7,45,14.9
2011,4,8,7,50,15.21
2011,4,8,7,55,15.51
2011,4,8,8,0,15.48
2011,4,8,8,5,15.23
2011,4,8,8,10,14.950000000000001
2011,4,8,8,15,14.85
2011,4,8,8,20,14.94
2011,4,8,8,25,15.08
2011,4,8,8,30,15.08
2011,4,8,8,35,14.950000000000001
2011,4,8,8,40,14.83
2011,4,8,8,45,14.8
2011,4,8,8,50,14.85
2011,4,8,8,55,14.92
2011,4,8,9,0,15.030000000000001
2011,4,8,9,5,15.27
2011,4,8,9,10,15.47
2011,4,8,9,15,15.67
2011,4,8,9,20,15.950000000000001
2011,4,8,9,25,16.13
2011,4,8,9,30,16.25
2011,4,8,9,35,16.31
2011,4,8,9,40,16.28
2011,4,8,9,45,16.18
2011,4,8,9,50,16.06
2011,4,8,9,55,15.99
2011,4,8,10,0,15.950000000000001
2011,4,8,10,5,15.9
2011,4,8,10,10,15.72
2011,4,8,10,15,15.43
2011,4,8,10,20,15.120000000000001
2011,4,8,10,25,14.92
2011,4,8,10,30,14.85
2011,4,8,10,35,14.9
2011,4,8,10,40,14.98
2011,4,8,10,45,15.08
2011,4,8,10,50,15.18
2011,4,8,10,55,15.23
2011,4,8,11,0,15.26
2011,4,8,11,5,15.27
2011,4,8,11,10,15.33
2011,4,8,11,15,15.450000000000001
2011,4,8,11,20,15.64
2011,4,8,11,25,15.9
2011,4,8,11,30,16.23
2011,4,8,11,35,16.34
2011,4,8,11,40,16.11
2011,4,8,11,45,15.73
2011,4,8,11,50,15.35
2011,4,8,11,55,14.98
2011,4,8,12,0,14.58
2011,4,8,12,5,14.290000000000001
2011,4,8,12,10,14.1
2011,4,8,12,15,13.96
2011,4,8,12,20,13.81
2011,4,8,12,25,13.64
2011,4,8,12,30,13.39
2011,4,8,12,35,13.22
2011,4,8,12,40,13.11
2011,4,8,12,45,12.96
2011,4,8,12,50,13.01
2011,4,8,12,55,13.14
2011,4,8,13,0,13.22
2011,4,8,13,5,13
2011,4,8,13,10,12.85
2011,4,8,13,15,12.97
2011,4,8,13,20,13.030000000000001
2011,4,8,13,25,12.93
2011,4,8,13,30,12.66
2011,4,8,13,35,12.49
2011,4,8,13,40,12.09
2011,4,8,13,45,11.66
2011,4,8,13,50,11.47
2011,4,8,13,55,11.3
2011,4,8,14,0,11.14
2011,4,8,14,5,11.05
2011,4,8,14,10,10.870000000000001
2011,4,8,14,15,10.58
2011,4,8,14,20,10.26
2011,4,8,14,25,9.96
2011,4,8,14,30,9.69
2011,4,8,14,35,9.46
2011,4,8,14,40,9.370000000000001
2011,4,8,14,45,9.27
2011,4,8,14,50,9.22
2011,4,8,14,55,9.28
2011,4,8,15,0,9.42
2011,4,8,15,5,9.51
2011,4,8,15,10,9.52
2011,4,8,15,15,9.450000000000001
2011,4,8,15,20,9.31
2011,4,8,15,25,9.18
2011,4,8,15,30,9.17
2011,4,8,15,35,9.16
2011,4,8,15,40,9.14
2011,4,8,15,45,9.09
2011,4,8,15,50,8.98
2011,4,8,15,55,8.85
2011,4,8,16,0,8.82
2011,4,8,16,5,8.93
2011,4,8,16,10,9.1
2011,4,8,16,15,9.27
2011,4,8,16,20,9.38
2011,4,8,16,25,9.47
2011,4,8,16,30,9.51
2011,4,8,16,35,9.52
2011,4,8,16,40,9.46
2011,4,8,16,45,9.31
2011,4,8,16,50,9.09
2011,4,8,16,55,8.92
2011,4,8,17,0,8.85
2011,4,8,17,5,8.83
2011,4,8,17,10,8.73
2011,4,8,17,15,8.52
2011,4,8,17,20,8.35
2011,4,8,17,25,8.26
2011,4,8,17,30,8.25
2011,4,8,17,35,8.26
2011,4,8,17,40,8.21
2011,4,8,17,45,8.09
2011,4,8,17,50,7.930000000000001
2011,4,8,17,55,7.7700000000000005
2011,4,8,18,0,7.65
2011,4,8,18,5,7.61
2011,4,8,18,10,7.66
2011,4,8,18,15,7.8100000000000005
2011,4,8,18,20,7.96
2011,4,8,18,25,8.09
2011,4,8,18,30,8.19
2011,4,8,18,35,8.290000000000001
2011,4,8,18,40,8.3
2011,4,8,18,45,8.26
2011,4,8,18,50,8.22
2011,4,8,18,55,8.22
2011,4,8,19,0,8.26
2011,4,8,19,5,8.32
2011,4,8,19,10,8.32
2011,4,8,19,15,8.28
2011,4,8,19,20,8.22
2011,4,8,19,25,8.22
2011,4,8,19,30,8.3
2011,4,8,19,35,8.4
2011,4,8,19,40,8.46
2011,4,8,19,45,8.43
2011,4,8,19,50,8.33
2011,4,8,19,55,8.21
2011,4,8,20,0,8.21
2011,4,8,20,5,8.36
2011,4,8,20,10,8.57
2011,4,8,20,15,8.72
2011,4,8,20,20,8.77
2011,4,8,20,25,8.84
2011,4,8,20,30,8.98
2011,4,8,20,35,9.1
2011,4,8,20,40,9.1
2011,4,8,20,45,8.96
2011,4,8,20,50,8.88
2011,4,8,20,55,8.94
2011,4,8,21,0,9.09
2011,4,8,21,5,9.23
2011,4,8,21,10,9.290000000000001
2011,4,8,21,15,9.3
2011,4,8,21,20,9.34
2011,4,8,21,25,9.46
2011,4,8,21,30,9.67
2011,4,8,21,35,9.85
2011,4,8,21,40,9.97
2011,4,8,21,45,10.05
2011,4,8,21,50,10.07
2011,4,8,21,55,10.03
2011,4,8,22,0,9.96
2011,4,8,22,5,9.93
2011,4,8,22,10,9.98
2011,4,8,22,15,10.03
2011,4,8,22,20,10.03
2011,4,8,22,25,10.040000000000001
2011,4,8,22,30,10.09
2011,4,8,22,35,10.27
2011,4,8,22,40,10.57
2011,4,8,22,45,10.68
2011,4,8,22,50,10.46
2011,4,8,22,55,10.24
2011,4,8,23,0,10.44
2011,4,8,23,5,10.88
2011,4,8,23,10,10.81
2011,4,8,23,15,10.38
2011,4,8,23,20,10.13
2011,4,8,23,25,10.14
2011,4,8,23,30,9.93
2011,4,8,23,35,9.52
2011,4,8,23,40,9.33
2011,4,8,23,45,9.46
2011,4,8,23,50,9.73
2011,4,8,23,55,9.89
2011,4,9,0,0,9.96
2011,4,9,0,5,10.24
2011,4,9,0,10,10.46
2011,4,9,0,15,10.39
2011,4,9,0,20,10.08
2011,4,9,0,25,9.75
2011,4,9,0,30,9.52
2011,4,9,0,35,9.540000000000001
2011,4,9,0,40,9.38
2011,4,9,0,45,9.53
2011,4,9,0,50,9.790000000000001
2011,4,9,0,55,9.99
2011,4,9,1,0,9.96
2011,4,9,1,5,9.72
2011,4,9,1,10,9.49
2011,4,9,1,15,9.59
2011,4,9,1,20,9.61
2011,4,9,1,25,9.23
2011,4,9,1,30,8.52
2011,4,9,1,35,8.09
2011,4,9,1,40,8.28
2011,4,9,1,45,8.45
2011,4,9,1,50,9.13
2011,4,9,1,55,9.25
2011,4,9,2,0,8.76
2011,4,9,2,5,8.22
2011,4,9,2,10,8.11
2011,4,9,2,15,8.33
2011,4,9,2,20,8.790000000000001
2011,4,9,2,25,9.18
2011,4,9,2,30,9.05
2011,4,9,2,35,8.93
2011,4,9,2,40,8.76
2011,4,9,2,45,8.84
2011,4,9,2,50,8.73
2011,4,9,2,55,8.540000000000001
2011,4,9,3,0,8.14
2011,4,9,3,5,7.79
2011,4,9,3,10,7.6000000000000005
2011,4,9,3,15,7.5
2011,4,9,3,20,7.8
2011,4,9,3,25,8.15
2011,4,9,3,30,8.44
2011,4,9,3,35,8.71
2011,4,9,3,40,8.75
2011,4,9,3,45,8.91
2011,4,9,3,50,8.85
2011,4,9,3,55,8.45
2011,4,9,4,0,7.83
2011,4,9,4,5,7.07
2011,4,9,4,10,6.24
2011,4,9,4,15,5.79
2011,4,9,4,20,5.7700000000000005
2011,4,9,4,25,6.0600000000000005
2011,4,9,4,30,6.8100000000000005
2011,4,9,4,35,7.63
2011,4,9,4,40,8.290000000000001
2011,4,9,4,45,8.75
2011,4,9,4,50,9.08
2011,4,9,4,55,9.23
2011,4,9,5,0,9.27
2011,4,9,5,5,9.11
2011,4,9,5,10,9.01
2011,4,9,5,15,8.950000000000001
2011,4,9,5,20,8.9
2011,4,9,5,25,9.09
2011,4,9,5,30,9.75
2011,4,9,5,35,10.59
2011,4,9,5,40,11.22
2011,4,9,5,45,11.8
2011,4,9,5,50,12.530000000000001
2011,4,9,5,55,13.19
2011,4,9,6,0,13.870000000000001
